student	Q#	answer	G1	G2	G3
835ac85c-50b5-4d8d-9ee7-44d2286fb8ee	7	the number of representatives is based on population.	1	1	1
835ac85c-50b5-4d8d-9ee7-44d2286fb8ee	8	secretary of state	0	0	0
835ac85c-50b5-4d8d-9ee7-44d2286fb8ee	9	the federal government can declare war.	-1	-1	-1
835ac85c-50b5-4d8d-9ee7-44d2286fb8ee	10	the states can make laws that do not conflict with federal law.	-1	-1	-1
835ac85c-50b5-4d8d-9ee7-44d2286fb8ee	11	americans can vote in the general and local elections.	-1	-1	-1
835ac85c-50b5-4d8d-9ee7-44d2286fb8ee	12	men must register at the age of 18.	-1	-1	-1
835ac85c-50b5-4d8d-9ee7-44d2286fb8ee	13	they came to america for freedom of religion.	1	1	1
835ac85c-50b5-4d8d-9ee7-44d2286fb8ee	14	they fought the british for independence.	-1	-1	-1
835ac85c-50b5-4d8d-9ee7-44d2286fb8ee	15	it was written in 1776.	-1	-1	-1
835ac85c-50b5-4d8d-9ee7-44d2286fb8ee	16	the mexican-american war.	-1	-1	-1
835ac85c-50b5-4d8d-9ee7-44d2286fb8ee	17	roosevelt was president during the great depression and world war ii.	-1	-1	-1
835ac85c-50b5-4d8d-9ee7-44d2286fb8ee	18	the mississippi river.	-1	-1	-1
835ac85c-50b5-4d8d-9ee7-44d2286fb8ee	19	texas	-1	-1	-1
835ac85c-50b5-4d8d-9ee7-44d2286fb8ee	20	13 original colonies	1	1	1
263cb22d-eed0-445d-811c-cc08a86ab8ae	1	bill of rights	1	1	1
263cb22d-eed0-445d-811c-cc08a86ab8ae	2	freedom of religion	1	1	1
263cb22d-eed0-445d-811c-cc08a86ab8ae	3	declare independence from england	1	1	1
263cb22d-eed0-445d-811c-cc08a86ab8ae	4	free market	1	1	1
263cb22d-eed0-445d-811c-cc08a86ab8ae	5	legislative	1	1	1
263cb22d-eed0-445d-811c-cc08a86ab8ae	6	the senate	0	0	0
263cb22d-eed0-445d-811c-cc08a86ab8ae	7	higher populations	1	1	1
263cb22d-eed0-445d-811c-cc08a86ab8ae	8	secretary of state	0	0	0
263cb22d-eed0-445d-811c-cc08a86ab8ae	9	make laws	-1	-1	-1
263cb22d-eed0-445d-811c-cc08a86ab8ae	10	vote on laws	-1	-1	-1
263cb22d-eed0-445d-811c-cc08a86ab8ae	11	voting and proposing bills	-1	-1	-1
263cb22d-eed0-445d-811c-cc08a86ab8ae	12	18	-1	-1	-1
263cb22d-eed0-445d-811c-cc08a86ab8ae	13	to get money	1	0	1
263cb22d-eed0-445d-811c-cc08a86ab8ae	14	taxation without representation	-1	-1	-1
263cb22d-eed0-445d-811c-cc08a86ab8ae	15	1776	-1	-1	-1
263cb22d-eed0-445d-811c-cc08a86ab8ae	16	war of 1812	-1	-1	-1
263cb22d-eed0-445d-811c-cc08a86ab8ae	17	i dont know	-1	-1	-1
263cb22d-eed0-445d-811c-cc08a86ab8ae	18	i dont know	-1	-1	-1
263cb22d-eed0-445d-811c-cc08a86ab8ae	19	california	-1	-1	-1
263cb22d-eed0-445d-811c-cc08a86ab8ae	20	original 13 colonies	1	1	1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	1	bill of rights	1	1	1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	2	right to liberty	0	0	0
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	3	declared independence for the states at that time from britain	1	1	1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	4	capitalism	1	1	1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	5	legislative	1	1	1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	6	congress	1	1	1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	7	because they have a higher population	1	1	1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	8	speaker of the house	1	1	1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	9	regulating trade	-1	-1	-1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	10	legalizing certain drugs within the state	-1	-1	-1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	11	voting and writing to representatives	-1	-1	-1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	12	18	-1	-1	-1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	13	religious freedom	1	1	1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	14	taxes and oppression	-1	-1	-1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	15	1786	-1	-1	-1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	16	civil war	-1	-1	-1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	17	theodore roosevelt	-1	-1	-1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	18	mississippi	-1	-1	-1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	19	texas	-1	-1	-1
eba9b3d1-ebae-4c2b-aafb-b53cb7342dec	20	the thirteen original colonies	1	1	1
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	1	bill of rights	1	1	1
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	2	the right to bear arms 2nd ammendment	0	0	0
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	3	declared the us free from england	1	1	1
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	4	economy	0	0	0
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	5	congress, senate, president	0	1	0
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	6	congress, senate, and president	1	1	0
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	7	it is based on population	1	1	1
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	8	secretary of state	0	0	0
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	9	power to govern	-1	-1	-1
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	10	power to make laws	-1	-1	-1
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	11	vote, educated themselves	-1	-1	-1
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	12	18	-1	-1	-1
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	13	freedom	1	1	1
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	14	freedom	-1	-1	-1
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	15	1800	-1	-1	-1
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	16	civil	-1	-1	-1
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	17	kennedy	-1	-1	-1
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	18	mississippi	-1	-1	-1
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	19	texas	-1	-1	-1
1d25fc66-1ed0-44d5-b796-8b4cad22eee4	20	13 colonies	1	1	1
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	1	bill of rights	1	1	1
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	2	speech	1	1	1
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	3	independence from england	1	0	0
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	4	free enterprise	1	1	0
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	5	judicial	1	1	1
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	6	courts	0	0	0
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	7	more electoral colleges	0	0	0
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	8	not sure	0	0	0
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	9	impose a tax	-1	-1	-1
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	10	i dont know	-1	-1	-1
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	11	vote and speech out against it	-1	-1	-1
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	12	18	-1	-1	-1
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	13	free religion	0	1	1
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	14	taxes	-1	-1	-1
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	15	1776	-1	-1	-1
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	16	civil war	-1	-1	-1
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	17	wilson	-1	-1	-1
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	18	mississippi	-1	-1	-1
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	19	texas	-1	-1	-1
fd2bbc60-d04e-44ed-839f-b426f3a89bdd	20	original 13 colonies	1	1	1
315be840-57e2-4a34-8db3-734ec9472552	1	bill of rights	1	1	1
315be840-57e2-4a34-8db3-734ec9472552	2	freedom of speech	1	1	1
315be840-57e2-4a34-8db3-734ec9472552	3	declared independence from the british.	1	1	1
315be840-57e2-4a34-8db3-734ec9472552	4	capitalist	1	1	1
315be840-57e2-4a34-8db3-734ec9472552	5	democrat	0	0	0
315be840-57e2-4a34-8db3-734ec9472552	6	congress	1	1	1
315be840-57e2-4a34-8db3-734ec9472552	7	higher populated states.	1	1	1
315be840-57e2-4a34-8db3-734ec9472552	8	speaker of the house	1	1	1
315be840-57e2-4a34-8db3-734ec9472552	9	to declare war.	-1	-1	-1
315be840-57e2-4a34-8db3-734ec9472552	10	to elect the president.	-1	-1	-1
315be840-57e2-4a34-8db3-734ec9472552	11	freedom of religion, voe.	-1	-1	-1
315be840-57e2-4a34-8db3-734ec9472552	12	18	-1	-1	-1
315be840-57e2-4a34-8db3-734ec9472552	13	in europe,first born sons inherited and the younger siblings didn't, they made for america as a way of making their way in the world.	1	0	0
315be840-57e2-4a34-8db3-734ec9472552	14	for freedom from british rule.	-1	-1	-1
315be840-57e2-4a34-8db3-734ec9472552	15	1787	-1	-1	-1
315be840-57e2-4a34-8db3-734ec9472552	16	creek war	-1	-1	-1
315be840-57e2-4a34-8db3-734ec9472552	17	roosevelt	-1	-1	-1
315be840-57e2-4a34-8db3-734ec9472552	18	mississippi	-1	-1	-1
315be840-57e2-4a34-8db3-734ec9472552	19	california	-1	-1	-1
315be840-57e2-4a34-8db3-734ec9472552	20	13 colonies.	1	1	1
6a921f39-b7c8-4d0c-9cf7-8420e360578d	1	bill of rights	1	1	1
6a921f39-b7c8-4d0c-9cf7-8420e360578d	2	freedom of speech	1	1	1
6a921f39-b7c8-4d0c-9cf7-8420e360578d	3	made the united states a country away from control in britain	1	1	0
6a921f39-b7c8-4d0c-9cf7-8420e360578d	4	a market system	1	1	1
6a921f39-b7c8-4d0c-9cf7-8420e360578d	5	executive	1	1	1
6a921f39-b7c8-4d0c-9cf7-8420e360578d	6	government	0	0	0
6a921f39-b7c8-4d0c-9cf7-8420e360578d	7	based on population	1	1	1
6a921f39-b7c8-4d0c-9cf7-8420e360578d	8	another person in government	0	0	0
6a921f39-b7c8-4d0c-9cf7-8420e360578d	9	laws	-1	-1	-1
6a921f39-b7c8-4d0c-9cf7-8420e360578d	10	own state laws	-1	-1	-1
6a921f39-b7c8-4d0c-9cf7-8420e360578d	11	voting and writing to those in government	-1	-1	-1
6a921f39-b7c8-4d0c-9cf7-8420e360578d	12	18	-1	-1	-1
6a921f39-b7c8-4d0c-9cf7-8420e360578d	13	to get away from disease	0	0	0
6a921f39-b7c8-4d0c-9cf7-8420e360578d	14	they were controlled us from miles and miles away, taxing us	-1	-1	-1
6a921f39-b7c8-4d0c-9cf7-8420e360578d	15	1789	-1	-1	-1
6a921f39-b7c8-4d0c-9cf7-8420e360578d	16	slave rebellions	-1	-1	-1
6a921f39-b7c8-4d0c-9cf7-8420e360578d	17	franklin roosevelt	-1	-1	-1
6a921f39-b7c8-4d0c-9cf7-8420e360578d	18	mississippi river	-1	-1	-1
6a921f39-b7c8-4d0c-9cf7-8420e360578d	19	arizona	-1	-1	-1
6a921f39-b7c8-4d0c-9cf7-8420e360578d	20	13 original colonies	1	1	1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	1	bill of rights	1	1	1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	2	freedom of speech	1	1	1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	3	declare independence from england	1	1	1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	4	market economy	1	1	1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	5	executive judicial and congress	1	1	1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	6	judicial branch of government	0	0	0
b2d58ac7-c262-48db-ac4c-63fbfab74b01	7	size of population	1	1	1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	8	speaker of the house	1	1	1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	9	declare war	-1	-1	-1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	10	tax their population	-1	-1	-1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	11	vote\nrun for office	-1	-1	-1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	12	18	-1	-1	-1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	13	freedom of religion	1	1	1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	14	taxation without representation	-1	-1	-1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	15	1776	-1	-1	-1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	16	war of 1800	-1	-1	-1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	17	fdr	-1	-1	-1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	18	mississippi	-1	-1	-1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	19	texas	-1	-1	-1
b2d58ac7-c262-48db-ac4c-63fbfab74b01	20	original 13 colonies	1	1	1
86441586-6a99-4f3e-b27f-74acc3b79b64	1	bill of rights	1	1	1
86441586-6a99-4f3e-b27f-74acc3b79b64	2	right to bear arms.	0	0	0
86441586-6a99-4f3e-b27f-74acc3b79b64	3	declared united states independent from england.	1	1	1
86441586-6a99-4f3e-b27f-74acc3b79b64	4	not sure	0	0	0
86441586-6a99-4f3e-b27f-74acc3b79b64	5	legislative	1	1	1
86441586-6a99-4f3e-b27f-74acc3b79b64	6	the senate and house of representatives.	1	1	1
86441586-6a99-4f3e-b27f-74acc3b79b64	7	because of population	1	1	1
86441586-6a99-4f3e-b27f-74acc3b79b64	8	not sure	0	0	0
86441586-6a99-4f3e-b27f-74acc3b79b64	9	not sure	-1	-1	-1
86441586-6a99-4f3e-b27f-74acc3b79b64	10	not sure	-1	-1	-1
86441586-6a99-4f3e-b27f-74acc3b79b64	11	voting and contacting their representatives.	-1	-1	-1
86441586-6a99-4f3e-b27f-74acc3b79b64	12	18	-1	-1	-1
86441586-6a99-4f3e-b27f-74acc3b79b64	13	to settle british colonies.	0	0	0
86441586-6a99-4f3e-b27f-74acc3b79b64	14	because the british were over taxing.	-1	-1	-1
86441586-6a99-4f3e-b27f-74acc3b79b64	15	1776	-1	-1	-1
86441586-6a99-4f3e-b27f-74acc3b79b64	16	civil war	-1	-1	-1
86441586-6a99-4f3e-b27f-74acc3b79b64	17	president roosevelt	-1	-1	-1
86441586-6a99-4f3e-b27f-74acc3b79b64	18	mississippi	-1	-1	-1
86441586-6a99-4f3e-b27f-74acc3b79b64	19	new mexico	-1	-1	-1
86441586-6a99-4f3e-b27f-74acc3b79b64	20	to represent the original 13 states (colonies)	1	1	1
4d2ea558-1233-477d-9ae8-1afed0527aab	1	the constitution	0	0	0
4d2ea558-1233-477d-9ae8-1afed0527aab	2	freedom of speech	1	1	1
4d2ea558-1233-477d-9ae8-1afed0527aab	3	declared that america be recognized as its own country	1	1	1
4d2ea558-1233-477d-9ae8-1afed0527aab	4	capitalist	1	1	1
4d2ea558-1233-477d-9ae8-1afed0527aab	5	judicial legislative executive	1	1	1
4d2ea558-1233-477d-9ae8-1afed0527aab	6	the house and senate, signed into law by the president	1	1	1
4d2ea558-1233-477d-9ae8-1afed0527aab	7	it's determined by population	1	1	1
4d2ea558-1233-477d-9ae8-1afed0527aab	8	secretary of state	0	0	0
4d2ea558-1233-477d-9ae8-1afed0527aab	9	martial law	-1	-1	-1
4d2ea558-1233-477d-9ae8-1afed0527aab	10	how funding is distributed	-1	-1	-1
4d2ea558-1233-477d-9ae8-1afed0527aab	11	they can vote and they can write their congressman	-1	-1	-1
4d2ea558-1233-477d-9ae8-1afed0527aab	12	don't know	-1	-1	-1
4d2ea558-1233-477d-9ae8-1afed0527aab	13	to be able to practice their religion of choice	1	1	1
4d2ea558-1233-477d-9ae8-1afed0527aab	14	to protect their borders and be recognized as a separate country not governed by the king	-1	-1	-1
4d2ea558-1233-477d-9ae8-1afed0527aab	15	1796	-1	-1	-1
4d2ea558-1233-477d-9ae8-1afed0527aab	16	spanish-american war	-1	-1	-1
4d2ea558-1233-477d-9ae8-1afed0527aab	17	roosevelt	-1	-1	-1
4d2ea558-1233-477d-9ae8-1afed0527aab	18	mississippi	-1	-1	-1
4d2ea558-1233-477d-9ae8-1afed0527aab	19	texas	-1	-1	-1
4d2ea558-1233-477d-9ae8-1afed0527aab	20	the original 13 colonies	1	1	1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	1	bill of rights	1	1	1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	2	the right to free speech.	1	1	1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	3	formally declare independence as a nation from britain.	1	1	1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	4	capitalism	1	1	1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	5	legislative	1	1	1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	6	congress	1	1	1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	7	higher populations	1	1	1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	8	speaker of the house	1	1	1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	9	enforcing immigration law	-1	-1	-1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	10	establishing state taxes	-1	-1	-1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	11	voting and petitioning elected representatives	-1	-1	-1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	12	18	-1	-1	-1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	13	religious freedom	1	1	1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	14	upset over being taxed without having a say in their governing	-1	-1	-1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	15	1789	-1	-1	-1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	16	war of 1812	-1	-1	-1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	17	franklin delano roosevelt	-1	-1	-1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	18	mississippi	-1	-1	-1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	19	arizona	-1	-1	-1
28a1dde5-70dc-48e3-9ee5-ab2e074a775f	20	represent the 13 original colonies.	1	1	1
d2570a48-dc36-46cc-b259-f777bd70588d	1	bill of rights	1	1	1
d2570a48-dc36-46cc-b259-f777bd70588d	2	speech	1	1	1
d2570a48-dc36-46cc-b259-f777bd70588d	3	make the us an independent nation	1	1	0
d2570a48-dc36-46cc-b259-f777bd70588d	4	free	0	0	0
d2570a48-dc36-46cc-b259-f777bd70588d	5	judiciary	1	1	1
d2570a48-dc36-46cc-b259-f777bd70588d	6	congress	1	1	1
d2570a48-dc36-46cc-b259-f777bd70588d	7	based on population	1	1	1
d2570a48-dc36-46cc-b259-f777bd70588d	8	speaker of the house	1	1	1
d2570a48-dc36-46cc-b259-f777bd70588d	9	interstate commerce	-1	-1	-1
d2570a48-dc36-46cc-b259-f777bd70588d	10	traffic laws	-1	-1	-1
d2570a48-dc36-46cc-b259-f777bd70588d	11	voting and running for political office	-1	-1	-1
d2570a48-dc36-46cc-b259-f777bd70588d	12	18	-1	-1	-1
d2570a48-dc36-46cc-b259-f777bd70588d	13	they didnt like england	0	0	0
d2570a48-dc36-46cc-b259-f777bd70588d	14	freedom	-1	-1	-1
d2570a48-dc36-46cc-b259-f777bd70588d	15	1776	-1	-1	-1
d2570a48-dc36-46cc-b259-f777bd70588d	16	civil war	-1	-1	-1
d2570a48-dc36-46cc-b259-f777bd70588d	17	theodore roosevelt	-1	-1	-1
d2570a48-dc36-46cc-b259-f777bd70588d	18	mississippi	-1	-1	-1
d2570a48-dc36-46cc-b259-f777bd70588d	19	arizona	-1	-1	-1
d2570a48-dc36-46cc-b259-f777bd70588d	20	13 originl colonies	1	1	1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	1	bill of rights	1	1	1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	2	freedom of speech	1	1	1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	3	declared the u.s. as an independent country	1	1	1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	4	don't know	0	0	0
0c1d0082-39fb-465e-8f47-18c4bab82ed9	5	judicial	1	1	1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	6	congress	1	1	1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	7	house of representatives is based on population of each state	1	1	1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	8	speaker of the house	1	1	1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	9	federal income tax	-1	-1	-1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	10	create their own state laws	-1	-1	-1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	11	voting, contacting congressmen	-1	-1	-1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	12	18	-1	-1	-1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	13	trying to get to the other side of europe (the continent they were on)	0	0	0
0c1d0082-39fb-465e-8f47-18c4bab82ed9	14	freedom, did not want to be ruled by the british anymore	-1	-1	-1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	15	1787	-1	-1	-1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	16	civil war	-1	-1	-1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	17	fdr	-1	-1	-1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	18	mississippi	-1	-1	-1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	19	texas	-1	-1	-1
0c1d0082-39fb-465e-8f47-18c4bab82ed9	20	represents the 13 original colonies	1	1	1
d1983096-c35f-4937-b7ab-ac934339f18b	1	bill of rights	1	1	1
d1983096-c35f-4937-b7ab-ac934339f18b	2	free speech	1	1	1
d1983096-c35f-4937-b7ab-ac934339f18b	3	declare our independence from britain	1	1	1
d1983096-c35f-4937-b7ab-ac934339f18b	4	capitalism	1	1	1
d1983096-c35f-4937-b7ab-ac934339f18b	5	executive	1	1	1
d1983096-c35f-4937-b7ab-ac934339f18b	6	legislative branch, congress	1	1	1
d1983096-c35f-4937-b7ab-ac934339f18b	7	higher population	1	1	1
d1983096-c35f-4937-b7ab-ac934339f18b	8	speaker of the house	1	1	1
d1983096-c35f-4937-b7ab-ac934339f18b	9	appoint supreme court justices	-1	-1	-1
d1983096-c35f-4937-b7ab-ac934339f18b	10	create laws that affect themselves	-1	-1	-1
d1983096-c35f-4937-b7ab-ac934339f18b	11	voting, protesting	-1	-1	-1
d1983096-c35f-4937-b7ab-ac934339f18b	12	18	-1	-1	-1
d1983096-c35f-4937-b7ab-ac934339f18b	13	escape religious persecution	1	1	1
d1983096-c35f-4937-b7ab-ac934339f18b	14	taxation without representation	-1	-1	-1
d1983096-c35f-4937-b7ab-ac934339f18b	15	1742? something like that	-1	-1	-1
d1983096-c35f-4937-b7ab-ac934339f18b	16	civil war	-1	-1	-1
d1983096-c35f-4937-b7ab-ac934339f18b	17	franklin d. roosevelt	-1	-1	-1
d1983096-c35f-4937-b7ab-ac934339f18b	18	mississippi	-1	-1	-1
d1983096-c35f-4937-b7ab-ac934339f18b	19	texas	-1	-1	-1
d1983096-c35f-4937-b7ab-ac934339f18b	20	represents the 13 original colonies	1	1	1
1d58101c-ffbc-4055-ba78-b39b954f8b53	1	bill of rights	1	1	1
1d58101c-ffbc-4055-ba78-b39b954f8b53	2	freedom of speech	1	1	1
1d58101c-ffbc-4055-ba78-b39b954f8b53	3	"declared independence from the kingdom of britain. non-binding; not a national charter."	1	1	0
1d58101c-ffbc-4055-ba78-b39b954f8b53	4	that's not a question with a simple answer, but mostly a liberal market economy	1	1	1
1d58101c-ffbc-4055-ba78-b39b954f8b53	5	executive	1	1	1
1d58101c-ffbc-4055-ba78-b39b954f8b53	6	congress	1	1	1
1d58101c-ffbc-4055-ba78-b39b954f8b53	7	because they are more populous	1	1	1
1d58101c-ffbc-4055-ba78-b39b954f8b53	8	the speaker of the house (currently john boehner)	1	1	1
1d58101c-ffbc-4055-ba78-b39b954f8b53	9	to set immigration policy	-1	-1	-1
1d58101c-ffbc-4055-ba78-b39b954f8b53	10	to make laws with respect to anything not delegated to the federal government by the constitution	-1	-1	-1
1d58101c-ffbc-4055-ba78-b39b954f8b53	11	voting, communicating with their elected officials	-1	-1	-1
1d58101c-ffbc-4055-ba78-b39b954f8b53	12	18	-1	-1	-1
1d58101c-ffbc-4055-ba78-b39b954f8b53	13	religious freedom	1	1	1
1d58101c-ffbc-4055-ba78-b39b954f8b53	14	to gain independence	-1	-1	-1
1d58101c-ffbc-4055-ba78-b39b954f8b53	15	1781	-1	-1	-1
1d58101c-ffbc-4055-ba78-b39b954f8b53	16	war of 1812	-1	-1	-1
1d58101c-ffbc-4055-ba78-b39b954f8b53	17	franklin d. roosevelt (some overlap with herbert hoover for the depression and harry s truman for wwii)	-1	-1	-1
1d58101c-ffbc-4055-ba78-b39b954f8b53	18	mississippi	-1	-1	-1
1d58101c-ffbc-4055-ba78-b39b954f8b53	19	arizona	-1	-1	-1
1d58101c-ffbc-4055-ba78-b39b954f8b53	20	to represent the 13 colonies	1	1	1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	1	bill of rights	1	1	1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	2	speech	1	1	1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	3	declare independence from england	1	1	1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	4	capitalism	1	1	1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	5	judicial	1	1	1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	6	congress	1	1	1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	7	depends on the state population	1	1	1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	8	senate speaker	0	0	0
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	9	federal taxes	-1	-1	-1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	10	state taxes	-1	-1	-1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	11	voting and protesting	-1	-1	-1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	12	none	-1	-1	-1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	13	freedom	1	1	1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	14	independence	-1	-1	-1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	15	1774	-1	-1	-1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	16	civil war	-1	-1	-1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	17	"fdr; roosevelt"	-1	-1	-1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	18	mississippi river	-1	-1	-1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	19	california	-1	-1	-1
7b56fccf-d7dc-45d1-b25c-31644bbcdb1e	20	13 original colonies	1	1	1
17e6b57b-58ff-434b-91e5-07006feef828	1	the bill of rights	1	1	1
17e6b57b-58ff-434b-91e5-07006feef828	2	freedom of speech	1	1	1
17e6b57b-58ff-434b-91e5-07006feef828	3	declare the usa a separate country from england	1	1	1
17e6b57b-58ff-434b-91e5-07006feef828	4	capitalism	1	1	1
17e6b57b-58ff-434b-91e5-07006feef828	5	executive branch	1	1	1
